4.720000000000000000e+02
4.220000000000000000e+02
4.700000000000000000e+02
5.500000000000000000e+02
5.540000000000000000e+02
5.730000000000000000e+02
6.160000000000000000e+02
6.170000000000000000e+02
6.710000000000000000e+02
6.100000000000000000e+02
6.280000000000000000e+02
6.600000000000000000e+02
6.760000000000000000e+02
6.050000000000000000e+02
5.620000000000000000e+02
5.620000000000000000e+02
5.290000000000000000e+02
5.010000000000000000e+02
4.810000000000000000e+02
4.300000000000000000e+02
4.060000000000000000e+02
3.680000000000000000e+02
3.490000000000000000e+02
3.240000000000000000e+02
2.950000000000000000e+02
2.820000000000000000e+02
2.320000000000000000e+02
2.090000000000000000e+02
1.820000000000000000e+02
1.660000000000000000e+02
1.410000000000000000e+02
1.320000000000000000e+02
1.270000000000000000e+02
1.010000000000000000e+02
7.800000000000000000e+01
7.700000000000000000e+01
